# # From Leroy  2008AJ....136.2782L
2.000000029802322388e-01 4.912200195312500000e+03
6.000000238418579102e-01 2.352500000000000000e+03
1.000000000000000000e+00 1.251099975585937500e+03
1.399999976158142090e+00 7.030999755859375000e+02
1.700000047683715820e+00 4.717999877929687500e+02
2.099999904632568359e+00 4.175000000000000000e+02
2.500000000000000000e+00 3.948999938964843750e+02
2.900000095367431641e+00 3.341000061035156250e+02
3.299999952316284180e+00 2.868999938964843750e+02
3.700000047683715820e+00 2.531999969482421875e+02
4.099999904632568359e+00 2.366999969482421875e+02
4.500000000000000000e+00 2.241999969482421875e+02
4.800000190734863281e+00 2.278000030517578125e+02
5.199999809265136719e+00 2.060000000000000000e+02
5.599999904632568359e+00 1.765000000000000000e+02
6.000000000000000000e+00 1.488999938964843750e+02
6.400000095367431641e+00 1.063000030517578125e+02
6.800000190734863281e+00 7.750000000000000000e+01
7.199999809265136719e+00 6.430000305175781250e+01
7.599999904632568359e+00 5.020000076293945312e+01
8.000000000000000000e+00 4.500000000000000000e+01
8.300000190734863281e+00 4.640000152587890625e+01
8.699999809265136719e+00 5.320000076293945312e+01
9.100000381469726562e+00 6.919999694824218750e+01
9.500000000000000000e+00 7.119999694824218750e+01
9.899999618530273438e+00 8.650000000000000000e+01
1.030000019073486328e+01 2.103000030517578125e+02
1.069999980926513672e+01 1.026999969482421875e+02
