6.0389483933787735, -15.357357357357357
6.148003894839338, -15.312312312312311
6.268743914313535, -15.252252252252251
6.3700097370983455, -15.252252252252251
6.447906523855892, -15.417417417417417
6.47906523855891, -15.612612612612612
6.5491723466407015, -15.492492492492492
6.630963972736125, -15.342342342342342
6.677702044790653, -15.117117117117116
6.728334956183058, -14.891891891891891
6.825705939629991, -14.996996996996996
6.891918208373905, -14.711711711711711
6.915287244401169, -14.366366366366366
6.946445959104187, -14.126126126126126
6.977604673807206, -14.006006006006006
7.055501460564752, -13.975975975975976
7.137293086660176, -13.705705705705705
7.2112950340798445, -13.45045045045045
7.308666017526777, -13.225225225225223
7.417721518987342, -13.06006006006006
7.515092502434275, -12.894894894894895
7.616358325219085, -12.81981981981982
7.7215189873417724, -12.72972972972973
7.81110029211295, -12.564564564564563
7.920155793573516, -12.36936936936937
8.02921129503408, -12.18918918918919
8.142161635832522, -11.993993993993993
8.255111976630964, -11.7987987987988
8.410905550146056, -11.498498498498497
8.543330087633885, -11.273273273273272
8.66796494644596, -11.048048048048047
8.800389483933788, -10.732732732732732
8.952288218111004, -10.402402402402402
9.065238558909446, -10.162162162162161
9.18987341772152, -10.102102102102101
9.228821811100293, -9.846846846846846
9.314508276533594, -9.546546546546544
9.4508276533593, -9.2012012012012
9.555988315481986, -9.006006006006004
9.672833495618306, -8.765765765765765
9.742940603700099, -8.585585585585585
9.816942551119766, -8.405405405405403
9.906523855890946, -8.240240240240238
