GalaxyName References Mass Reff error_logReff Rgc Region Vcirc Omega Age Kappa RhoTidal SigmaGas SigmaStar SigmaSFR GalaxyDistance SigmaGas1D
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 13803.842646028837 7.53 0.011535046000086369 1.14 "" 134.579424871634 118.94352658425844 100000000.0 179.03638723927148 1.3595127676986243 123.90563028805246 361.5158688363693 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 24547.089156850285 4.72 0.005060634852686197 2.03 "" 131.76774469732166 65.42597161370847 100000000.0 85.58274141340472 0.5478049787990706 71.05828571084577 118.95441329673112 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 12882.495516931349 3.96 0.014257142082682509 1.71 "" 134.44595168505919 78.87001631544238 100000000.0 106.16079253847838 0.757634814054748 86.7639201028727 177.23704055545 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 39810.71705534969 6.79 0.02206650902159379 1.84 "" 133.3787267079521 73.17089178227747 100000000.0 97.38564646044718 0.6670526412116141 80.01716788277042 150.8364950305171 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 39810.71705534969 7.65 0.007947872871432058 1.39 "" 136.53650237135014 99.02464578179152 100000000.0 138.47446641517277 1.1183248397848566 105.99050396217729 264.5754593936954 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 16595.869074375598 4.0 0.004342944819032518 2.84 "" 122.45772529358095 43.2225999159507 100000000.0 52.68995839095357 0.2612627441592772 42.823883126230214 43.19089679547586 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 338844.15613920277 2.75 0.010265142299531406 0.86 "" 125.67269457163174 147.9641140471837 100000000.0 237.9380915895971 1.718008712008479 147.5933792923728 512.8945550361223 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 60255.95860743581 6.13 0.00956439723604225 2.2 "" 129.9987529777895 59.32938783062167 100000000.0 76.01067310416882 0.46203167253174066 63.90559971045614 96.24039680922384 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 30199.51720402019 7.25 0.005091728408520883 1.42 "" 136.34051324451036 97.13514926932129 100000000.0 135.44505948923268 1.084510149872659 104.00432407146658 254.6666277508606 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 13489.628825916532 4.3 0.0045449422524758915 2.91 "" 121.67136782472687 41.93919155693873 100000000.0 50.84577814480373 0.24774659690289233 41.01917810471795 39.681067077141854 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 20417.379446695275 7.27 0.005675099832298338 2.24 "" 129.5053522130183 58.09114098724927 100000000.0 73.99125855278722 0.44677816656928 62.31420125806539 91.4690711405346 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 10964.78196143185 4.92 0.005296274169551851 2.64 "" 124.74883292943164 47.514571294117886 100000000.0 58.51092076629577 0.3132521671293782 48.5496127676922 55.564865049282986 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 20417.379446695275 5.61 0.007741434615031227 2.05 "" 131.5981676435711 64.61071685912226 100000000.0 84.3403303558213 0.5352525932819607 70.1589455118537 115.90698176267965 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 6025.595860743575 3.88 0.007835209725058667 2.7 "" 124.05310009084165 46.10863722859793 100000000.0 56.660150414833225 0.295123768128714 46.74881262119879 51.49117477521372 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 56234.13251903491 6.65 0.005877669679893632 1.77 "" 133.9722463960791 76.02428342332921 100000000.0 101.73408516198914 0.7109859905214987 83.5864243694226 164.5574691919402 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 10964.78196143185 5.02 0.0073535918250550595 2.33 "" 128.39520049228315 55.30508558966137 100000000.0 69.44757581217863 0.41245777815374357 58.91798152664231 81.80410674268228 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 6760.829753919819 5.19 0.010041490911057844 2.47 "" 126.72007597210326 51.498051146424416 100000000.0 63.75477009543964 0.36461596429792686 53.963057622860866 68.57570241862084 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 33113.112148259075 5.27 0.023898557827693175 1.2 "" 135.27561922454476 113.89973619176664 100000000.0 168.3352602186653 1.3041889933852833 119.34867994688271 335.4332426172111 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 8709.635899560806 3.42 0.01142880215534873 1.93 "" 132.61562996607452 69.50224538663952 100000000.0 91.7947967013218 0.6105669063846199 75.64225902500166 134.8002471227364 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 13182.567385564074 4.14 0.014686286827646198 1.47 "" 136.0138646997774 93.98598841520423 100000000.0 130.39604794599916 1.0281523333523295 100.81685941749744 239.3565430019508 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 8511.380382023768 1.57 0.01521413790106933 3.03 "" 120.32332644954846 39.739062941489664 100000000.0 47.68432629426116 0.22457605874908979 38.054079508119905 34.148633733474306 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 54954.08738576248 8.83 0.012295993258868963 1.53 "" 135.62188644609785 90.20699539026376 100000000.0 124.33723409411897 0.960522953527934 97.11322473777196 222.12511128932002 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 13182.567385564074 5.69 0.01030399913127223 1.83 "" 133.46351523482738 73.57851915957056 100000000.0 98.00685198923888 0.6733288339701691 80.51991104930511 152.74102289019376 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 9120.108393559096 2.99 0.01161991924824754 2.35 "" 128.14850010989755 54.68596216797516 100000000.0 68.43786853648783 0.40483102517251324 58.17282384003296 79.71181585794612 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 28840.31503126606 8.04 0.006482007192585848 2.06 "" 131.5133791166958 64.20308948182915 100000000.0 83.71912482702957 0.5289764005234057 69.71837852343369 114.44315462851026 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 3630.780547701014 2.54 0.022227670333630996 2.89 "" 121.8960413872566 42.30587965951358 100000000.0 51.37268678656083 0.25160835326185943 41.52974813962463 40.663568028098304 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 154.88166189124811 0.31 1.1838027006717668 0.8 "" 123.42595894633438 154.51050723522505 100000000.0 251.0955827735914 1.8008249871592181 153.23258930115182 552.8327834461701 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 28183.82931264455 15.16 0.0085942179796158 2.38 "" 127.77844953631917 53.75727703544587 100000000.0 66.92330762295163 0.39339089570066776 57.09348207024978 76.78177855025314 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 36307.8054770101 5.51 0.0197048313023254 0.91 "" 127.54497425937954 142.50878639048256 100000000.0 226.97351560293518 1.648995149382863 143.0562814596354 481.8724008037753 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 42657.95188015926 2.68 0.02025627247683077 1.9 "" 132.86999554670038 70.72512751851883 100000000.0 93.65841328769693 0.6293954846602846 77.07051018505506 139.9240556048189 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 23988.329190194898 3.16 0.02267676883355587 1.87 "" 133.12436112732624 71.94800965039815 100000000.0 95.52202987407205 0.6482240629359493 78.50893838316634 145.12291145148714 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 6456.542290346556 2.52 0.017233908012033804 2.53 "" 126.02434313351327 50.09211708090447 100000000.0 61.90399974397711 0.34648756529726277 52.00402555550628 63.75216028859271 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 4466.835921509631 4.68 0.021807522061381233 2.08 "" 131.34380206294523 63.38783472724294 100000000.0 82.47671376944615 0.5164240150062958 68.87123967700386 111.73915157864387 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 45708.818961487515 3.68 0.02006251682705239 1.05 "" 132.7873573850734 127.23386895171936 100000000.0 196.27270284028182 1.4557571740311384 131.07452443373177 404.5565865964297 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 9332.543007969914 13.14 0.014046815434465908 2.03 "" 131.76774469732166 65.42597161370847 100000000.0 85.58274141340472 0.5478049787990706 71.05828571084577 118.95441329673112 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 6606.934480075957 3.85 0.012408413768664337 2.93 "" 121.44669426219713 41.57250345436389 100000000.0 50.31886950304663 0.24388484054392523 40.50860806981127 38.69856612618541 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 3715.352290971724 3.35 0.0084266093503616 3.31 "" 117.43293811918649 35.67913832329388 100000000.0 42.64280782999953 0.18301586220838223 31.94354623302773 24.05994468597377 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 11748.975549395303 2.52 0.01034034480722028 2.67 "" 124.40096651013664 46.811604261357914 100000000.0 57.585535590564504 0.30418796762904615 47.6492126944455 53.52801991224837 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 19498.445997580457 4.3 0.008079897337734917 2.12 "" 130.9855545073319 61.80588151736647 100000000.0 80.04950220693202 0.49253868445666205 67.1769619841442 106.33114547891108 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 25703.957827688646 3.72 0.009923395419832365 1.91 "" 132.7852070198251 70.31750014122574 100000000.0 93.03720775890523 0.6231192919017297 76.59442646503726 138.21611944412473 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 3235.936569296281 3.47 0.021902459461979554 2.21 "" 129.8754027865967 59.01982611977857 100000000.0 75.50581946632343 0.4582182960411256 63.50775009735846 95.04756539205155 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 2951.209226666387 3.52 0.04503337667462696 2.13 "" 130.8622043161391 61.49631980652338 100000000.0 79.54464856908662 0.48872530796604696 66.7533925609293 104.97914395397791 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 3801.8939632056126 3.07 0.011317120049596138 2.53 "" 126.02434313351327 50.09211708090447 100000000.0 61.90399974397711 0.34648756529726277 52.00402555550628 63.75216028859271 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 5248.074602497728 6.39 0.008155764918370926 2.86 "" 122.2330517310512 42.855911813375855 100000000.0 52.163049749196475 0.2574009878003101 42.29560319198467 42.137319454532985 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 4677.351412871981 3.45 0.009441184389201126 3.59 "" 114.6178133810306 31.986006404555575 100000000.0 38.08563178070435 0.14696397052644108 26.796562419997834 16.908865049534406 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 4570.881896148751 4.3 0.023734698429596315 2.52 "" 126.14029860661161 50.326439425157794 100000000.0 62.21246146922086 0.34950896513070673 52.32768028310862 64.54166180692084 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 5370.317963702527 5.82 0.02686357620020114 1.53 "" 135.62188644609785 90.20699539026376 100000000.0 124.33723409411897 0.960522953527934 97.11322473777196 222.12511128932002 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 10471.285480508985 6.12 0.02625636573598091 2.3 "" 128.76525106586155 56.23377072219068 100000000.0 70.96213672571483 0.42389790762558915 60.03571805655633 84.94254306978654 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 4786.300923226385 3.26 0.04196403736181728 2.08 "" 131.34380206294523 63.38783472724294 100000000.0 82.47671376944615 0.5164240150062958 68.87123967700386 111.73915157864387 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 478630.092322638 7.04 0.02344203169364143 1.06 "" 133.16181332262295 126.14280342037912 100000000.0 194.07978764294944 1.4419544615060151 130.25429507259346 399.4878858770924 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 1659.5869074375614 1.78 0.03903770623849454 3.06 "" 119.99841478475095 39.239965463077155 100000000.0 47.00474083527014 0.21937660847281693 37.351859251256236 32.90954300315831 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 3890.4514499428046 3.06 0.01986968217858015 2.54 "" 125.90838766041495 49.857794736651144 100000000.0 61.59553801873334 0.34346616546381864 51.680370827903936 62.96265877026455 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 5888.43655355589 6.23 0.0240500154505011 1.59 "" 135.2299081924183 86.4280023653233 100000000.0 118.27842024223875 0.8928935737035386 93.54260477937665 206.10661387870144 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 1862.0871366628676 2.52 0.022404080415643943 3.4 "" 116.50936651958328 34.397240552971894 100000000.0 41.07251194810212 0.16992599355318574 30.194572824437497 21.49746841101625 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 5888.43655355589 2.58 0.008416559726807205 3.57 "" 114.81164939576213 32.21308847633078 100000000.0 38.3703001296608 0.14895764143120177 27.14833162414628 17.375368711014076 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 8317.63771102671 4.55 0.012408413768664337 2.76 "" 123.35736725225168 44.702703163077985 100000000.0 54.809380063370696 0.27699536912804984 45.042471770460764 47.828491974688134 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 851.1380382023768 0.93 0.07004749708116965 3.57 "" 114.81164939576213 32.21308847633078 100000000.0 38.3703001296608 0.14895764143120177 27.14833162414628 17.375368711014076 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 2951.209226666387 1.63 0.03330479155699784 2.37 "" 127.90179972751197 54.06683874628896 100000000.0 67.42816126079703 0.39720427219128285 57.44130700884853 77.69356478710114 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 186208.71366628655 1.86 0.05370308109556339 1.3 "" 136.4359431460627 105.49341887094697 100000000.0 150.50004851765502 1.2119827028630483 112.11079026808547 295.9451629013385 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 4897.7881936844615 3.97 0.018050022547616257 1.56 "" 135.42589731925807 88.31749887779353 100000000.0 121.30782716817886 0.9267082636157362 95.29324697079835 213.80400471559463 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 23442.288153199228 1.96 0.05761049249737014 2.05 "" 131.5981676435711 64.61071685912226 100000000.0 84.3403303558213 0.5352525932819607 70.1589455118537 115.90698176267965 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 8511.380382023768 1.21 0.039481316536659254 2.27 "" 129.13530163943994 57.16245585471997 100000000.0 72.47669763925103 0.43533803709743457 61.15345458647034 88.08097939689075 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 5495.408738576249 1.24 0.03852612339464331 2.99 "" 120.77267357460792 40.472439146639346 100000000.0 48.73814357777535 0.2322995714670239 38.99037318393812 35.80075470722894 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 14125.375446227554 1.9 0.020571843879627717 3.11 "" 119.48531945163806 38.5278000351205 100000000.0 46.132354234216024 0.21210445921993 36.181492156483465 30.844391785965 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 1174.897554939529 2.57 0.04055668313493402 2.56 "" 125.67647671421828 49.38915004814449 100000000.0 60.97861456824583 0.33742336579693055 51.03306137269925 61.38365573360826 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 5623.413251903491 2.7 0.010455237527300506 3.78 "" 112.78742859197948 29.84288674445624 100000000.0 35.4043780073309 0.12818285127700638 23.80437124089338 13.351746181340125 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 1288.2495516931335 4.16 0.01461567967943636 2.55 "" 125.79243218731662 49.62347239239782 100000000.0 61.28707629348959 0.3404447656303747 51.3567161003016 62.173157251936416 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 15488.166189124828 7.69 0.019483952699170592 2.18 "" 130.2454533601751 59.94851125230787 100000000.0 77.02038037985962 0.469658425512971 64.70129893665151 98.62605964356845 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 3019.9517204020162 5.16 0.032403754948207734 2.23 "" 129.6287024042111 58.400702698092374 100000000.0 74.49611219063263 0.45059154305989524 62.712050871163086 92.66190255770694 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 5128.613839913648 4.01 0.019494515397153446 2.94 "" 121.33435748093227 41.38915940307647 100000000.0 50.05541518216809 0.24195396236444172 40.25332305235793 38.2073156507072 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 30199.51720402019 5.94 0.00877362589703539 1.86 "" 133.20914965420152 72.35563702769124 100000000.0 96.14323540286375 0.6545002556945042 79.01168154970102 147.0274393111638 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 2238.72113856834 2.69 0.03390403018575572 2.58 "" 125.44456576802162 48.920505359637836 100000000.0 60.36169111775831 0.33138056613004246 50.38575191749457 59.80465269695197 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 29512.09226666384 5.24 0.017404931526657036 1.47 "" 136.0138646997774 93.98598841520423 100000000.0 130.39604794599916 1.0281523333523295 100.81685941749744 239.3565430019508 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 8317.63771102671 4.8 0.026238624948321465 1.97 "" 132.27647585857338 67.8717358774671 100000000.0 89.30997458615496 0.5854621353504 73.75630630782192 128.09670789888548 nan 3630.0 nan
M82 2008ApJ...679..404M;2020MNRAS.492..993C;2021MNRAS.500.4422C;2012ApJ...757...24G 1202.2644346174131 1.23 0.07767868782009382 2.7 "" 124.05310009084165 46.10863722859793 100000000.0 56.660150414833225 0.295123768128714 46.74881262119879 51.49117477521372 nan 3630.0 nan
