-4.852808184143222903e+00 -1.043079682465871656e+02
-4.567877237851662997e+00 -1.061908050341840521e+02
-4.282946291560102203e+00 -1.082619255005405989e+02
-3.998015345268542298e+00 -1.105213296456568628e+02
-3.713084398976982392e+00 -1.130945399220392460e+02
-3.428153452685422486e+00 -1.157305114246748303e+02
-3.143222506393861693e+00 -1.187430502848299056e+02
-2.858291560102301787e+00 -1.218811115974913264e+02
-2.573360613810741881e+00 -1.252074565889124074e+02
-2.288429667519181976e+00 -1.282749115220390195e+02
-2.068255754475703867e+00 -1.312952955354757023e+02
-1.666762148337595839e+00 -1.353120140156823936e+02
-1.381831202046035934e+00 -1.361279099569743494e+02
-1.096900255754476028e+00 -1.334919384543387082e+02
-8.767263427109979190e-01 -1.269229301065007007e+02
-5.917953964194371252e-01 -1.060966631948041936e+02
-4.493299232736571724e-01 -8.849213923077343225e+01
-3.068644501278772196e-01 -6.640018758963674372e+01
-1.903017902813299855e-01 -4.200699098588165725e+01
-1.125933503836318295e-01 -2.681877423260021942e+01
-3.488491048593367339e-02 -7.028067554081957269e+00
4.282352941176448269e-02 1.299276362069815605e+01
1.205319693094626388e-01 3.094247432912169415e+01
1.982404092071607948e-01 4.636081557866498315e+01
2.759488491048589509e-01 6.154903233194647783e+01
3.666086956521734663e-01 7.771527819434072626e+01
4.831713554987207004e-01 9.445683529738963102e+01
6.079999999999987637e-01 1.113006396588486808e+02
7.940051150895133247e-01 1.232014769213685668e+02
1.078936061381073230e+00 1.338708853844175337e+02
1.337964194373402194e+00 1.368764507749888537e+02
1.727999999999999758e+00 1.343283582089553079e+02
2.115048593350383754e+00 1.310466302030222323e+02
2.399979539641943660e+00 1.275320015328413916e+02
2.762618925831201722e+00 1.233269993738750259e+02
3.047549872122761627e+00 1.201261768349603472e+02
3.487897698209717845e+00 1.156073685447278478e+02
3.772828644501277751e+00 1.128458745895857618e+02
4.057759590792839433e+00 1.105237092182162968e+02
4.342690537084399338e+00 1.082643050731000471e+02
4.627621483375959244e+00 1.061931846067434719e+02
4.873698209718670071e+00 1.044672508847796735e+02
