# # From Leroy  2008AJ....136.2782L
2.000000029802322388e-01 1.050999946892261505e-02
5.000000000000000000e-01 9.229999966919422150e-03
8.999999761581420898e-01 7.669999729841947556e-03
1.200000047683715820e+00 6.550000049173831940e-03
1.600000023841857910e+00 6.219999864697456360e-03
1.899999976158142090e+00 7.240000180900096893e-03
2.299999952316284180e+00 9.019999764859676361e-03
2.700000047683715820e+00 9.069999679923057556e-03
3.000000000000000000e+00 7.190000265836715698e-03
3.400000095367431641e+00 5.790000315755605698e-03
3.700000047683715820e+00 5.580000113695859909e-03
4.099999904632568359e+00 5.959999747574329376e-03
4.400000095367431641e+00 5.989999976009130478e-03
4.800000190734863281e+00 4.879999905824661255e-03
5.099999904632568359e+00 3.740000072866678238e-03
5.500000000000000000e+00 3.349999897181987762e-03
5.800000190734863281e+00 3.020000178366899490e-03
6.199999809265136719e+00 2.349999966099858284e-03
6.500000000000000000e+00 1.739999977871775627e-03
6.900000095367431641e+00 1.359999994747340679e-03
7.300000190734863281e+00 1.159999985247850418e-03
7.599999904632568359e+00 9.800000116229057312e-04
8.000000000000000000e+00 7.500000065192580223e-04
8.300000190734863281e+00 5.400000372901558876e-04
8.699999809265136719e+00 4.099999787285923958e-04
9.000000000000000000e+00 3.199999919161200523e-04
9.399999618530273438e+00 2.500000118743628263e-04
9.699999809265136719e+00 1.799999881768599153e-04
1.010000038146972656e+01 1.200000042445026338e-04
1.039999961853027344e+01 nan
1.080000019073486328e+01 nan
1.110000038146972656e+01 9.999999747378751636e-05
1.150000000000000000e+01 nan
1.189999961853027344e+01 nan
1.219999980926513672e+01 nan
