0.000000000000000000e+00 2.687976947945444905e+01
5.934984520123840479e-01 3.116509281563768496e+01
7.216718266253872027e-01 4.443610838450511125e+01
8.470588235294118640e-01 5.159742063357727204e+01
9.696594427244582537e-01 5.186270382450485528e+01
1.089473684210526594e+00 5.236563063823238195e+01
1.217647058823529527e+00 5.006191549726518275e+01
1.334674922600619373e+00 4.642369489426674534e+01
1.457275541795665541e+00 4.790613923183278899e+01
1.577089783281733881e+00 4.364464734910692556e+01
1.702476780185758543e+00 3.894533515584576122e+01
1.822291021671826883e+00 3.716993085779447625e+01
1.942105263157894779e+00 3.445121066478479577e+01
2.064705882352941391e+00 3.380277886378479479e+01
2.184520123839009287e+00 3.573572043144486798e+01
2.307120743034055899e+00 3.891876689038519288e+01
2.418575851393188980e+00 4.156253221839257606e+01
2.535603715170278605e+00 4.164468287901210886e+01
2.655417956656346945e+00 3.335296862031789544e+01
2.772445820433436570e+00 1.607607923645242565e+01
2.897832817337461453e+00 3.056107859402583227e+00
3.416099071207430171e+00 2.066730560346079493e+00
